station_name,amphoe,tambon,station_id,station_type,cand_number,candidate_name,party_name,color_hex,score
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 4,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 4,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,318
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 4,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 4,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,18
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 4,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 4,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 4,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 4,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,12
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 4,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 4,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 5,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 5,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,1
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 5,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 5,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,85
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 5,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 5,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,3
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 5,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 5,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,1
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 5,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 5,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,5
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 5,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 5,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 6,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 6,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,4
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 6,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 6,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,408
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 6,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 6,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,0
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 6,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 6,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,31
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 6,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 6,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,31
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 6,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 6,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 7,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 7,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,0
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 7,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 7,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,309
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 7,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 7,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,21
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 7,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 7,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 7,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 7,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,0
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 7,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 7,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,9
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 8,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 8,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,0
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 8,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 8,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,348
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 8,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 8,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,9
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 8,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 8,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 8,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 8,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,0
election_data\อำเภอน้ำขุ่น\ตำบลโคกสะอาด\หน่วยที่ 8,อำเภอน้ำขุ่น,ตำบลโคกสะอาด,หน่วยที่ 8,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
