station_name,amphoe,tambon,station_id,station_type,party_number,party_name,score
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,22,ก้าวอิสระ,6
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,23,ปวงชนไทย,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,24,วิชชันใหม่,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,25,เพื่อชีวิตใหม่,4
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,26,คลองไทย,9
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,27,ประชาธิปัตย์,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,28,ไทยก้าวหน้า,6
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,29,ไทยภักดี,1
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,30,แรงงานสร้างชาติ,1
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,31,ประชากรไทย,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,32,ครูไทยเพื่อประชาชน,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,33,ประชาชาติ,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,34,สร้างอนาคตไทย,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,35,รักชาติ,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,36,ไทยพร้อม,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,37,ภูมิใจไทย,18
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,38,พลังธรรมใหม่,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,39,กรีน,1
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,40,ไทยธรรม,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,41,แผ่นดินธรรม,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,42,กล้าธรรม,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,43,พลังประชารัฐ,4
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,44,โอกาสใหม่,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,45,เป็นธรรม,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,46,ประชาชน,4
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,47,ประชาไทย,4
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,48,ไทยสร้างไทย,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,49,ไทยก้าวใหม่,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,50,ประชาอาสาชาติ,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,51,พร้อม,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,52,เครือข่ายชาวนาแห่งประเทศไทย,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,53,ไทยพิทักษ์ธรรม,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,54,ความหวังใหม่,4
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,55,ไทยรวมไทย,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,56,เพื่อบ้านเมือง,0
election_data\อำเภอสำโรง\ตำบลหนองไฮ\หน่วยที่ 11,อำเภอสำโรง,ตำบลหนองไฮ,หน่วยที่ 11,election_day,57,พลังไทยรักชาติ,4
